URL,Title,Address,Description 
https://newyork.craigslist.org/mnh/egr/d/new-york-city-lighting-project-manager/6777070763.html,Lighting Project Manager,Harlem / Morningside,"
        
Lighting Project Manager

Focus Lighting, a fast-paced, innovative, and award-winning architectural lighting design firm based in New York City, has an immediate opening for a full-time Project Manager. This is an extraordinary opportunity for a candidate that is intelligent, energetic, and who is eager to contribute to the creation of unique, world-class architectural projects (see some of our work at www.focuslighting.com). 

Seeking ONLY candidates with a background in architectural lighting or theatrical lighting design, please!  Applicants also must have experience laying out and programming lighting controls (ETC, Lutron, Pharos, or similar).

Duties:
•	Assist with budgeting, technical design, bidding, construction and close-out for lighting projects.
•	Review and do take-offs of architectural and electrical drawings and bid documents.
•	Design and engineer architectural lighting control systems.
•	Create bill of materials and quotations for lighting fixtures and control systems.
•	Ordering, tracking and coordinating delivery of equipment.
•	Mock-up unusual conditions and participate in the design and engineering of unique architectural details and custom fixtures.
•	Coordinate installation of fixtures and controls with the contractors.

The successful candidate will:
•	Have prior experience with architectural or theatrical dimming & controls and/or computer networking and/or LED fixtures.
•	Understand DMX/RDM, sACN, TCP/UDP.
•	Have 1-2 years' experience in project management for theater, design, or construction.
•	Be proficient with Microsoft Office (especially Excel) and Adobe Suite and be able to learn new software easily.
•	Have excellent written and verbal communication skills (organized, prioritized, succinct).
•	Be highly organized and detail oriented.
•	Be able to manage multiple projects simultaneously, work both independently and collaboratively, and function well under pressure.
•	Have a BA or MFA in technical theater or a BA in architecture, design, engineering, construction, or a related field.

Our office is located in Harlem and is a busy, very creative, exciting, and friendly environment.  This is an office-based position, but local and domestic travel may be required.  Benefits are provided, including paid vacation, medical and dental insurance, and 401(k).

Please e-mail your resume and cover letter (with salary requirements), and indicate ""Lighting PM"" and your name in the subject line.
    "
https://newyork.craigslist.org/mnh/egr/d/new-york-city-interior-designer-3d/6777314998.html,Interior Designer & 3D Modeler - Hospitality,Midtown,"
        
About this role: 	 
	
A renowned boutique hospitality studio is looking for a passionate and vibrant Junior Interiors Architect with strong 3D-modeling skills to join the design team.

Skills and Experience:

- 3-4 years of professional experience
- Exceptional technical and rendering abilities
- Work experience in medium to large scale hospitality projects
- Interest in restaurants, bars and hotels.
- Passion for design; positive, humble, can-do attitude.
- Flexible in approach when working with the design team.
    "
https://newyork.craigslist.org/mnh/egr/d/new-york-city-site-superintendent/6776232000.html,Site SuperIntendent/ Construction Project Manager/ Violation Mgr,Midtown,"
        
NYC Senior Site Superintendent  200k DOE. 



Our client a prominent NYC Construction firm is looking for a person who wants to apply their passion and dedication in a collaborative and progressive work environment. Senior Site Superintendents supervise all on-site construction, including scheduling subcontractors, resolving day-to-day problems on the job site, and inspecting all work during construction to ensure compliance with plans and specifications.   
What you'll de doing: • Schedule subcontractors, consultants, and vendors in critical path to ensure timely completion • Implement and monitor job site safety practices/protection  • Perform quality control duties and responsibilities regarding the work is being performed  • Communicate with project team regarding RFI's and material submittals  • Ensure that subcontractor is fully executing and complying with his contracted scope of work  • Coordinate required inspections with local jurisdictions  • Order and monitor material with Purchasing assistant • Request and monitor building department inspections  • Identify conflicts in construction progress and communicate them to project team for resolution  • Maintain current construction plans and daily field reports/logs  • Review all shop drawing to ensure that they accurately reflect as-built conditions  • Perform job progress and completion punch list identification and completion • Evaluate, train and directly supervise Joy Construction employees 
In addition, this candidate must keep up on budget, request information from Project Manager as needed, document all time and material work, schedule and supervise pre-punch list sub meeting, and must coordinate and assist Project Manager's with final certificate of occupancy inspections and obtaining actual certificate occupancy. 
Requirements: • Minimum of 7 years' as a senior superintendent, experience in scheduling, ordering, field supervision and production of all phases of residential construction  • Preferably proficiency in Pro-core but not required to • Ability to communicate clearly and concisely; both verbally and in writing • Excellent leadership skills • Understanding of all facets of the construction process   • Experience running large multi- unit residential projects in NYC   • NYC DOB Super License required 

Please send your resume to rkatulak@beechwoodsearch.com

-------------------------------------------------------------------------------------------------------------------------------------------
MEP  Construction Project Managers to 150K  DOE


Our client ( a prominent NYC construction firm is seeking a MEP project manager who is fully responsible to successfully manage, execute, complete and handover multiple MEP projects. The term MEP includes HVAC, Plumbing, Drainage and Fire Fighting & Electrical systems. The key responsibilities include commitment to ensure timely completion of project within approved budgets on cost, schedule and oversee performance to ensure on time, quality and on budget project execution.  
What you'll de doing: • Scope MEP trades during pre-construction • Work with design team to bring construction drawings from inception to construction documents  • Review contract documents, making suggestions/ modifications as they relate to the MEP trades • Manage and lead MEP subcontractors throughout duration of the project (from groundbreaking through commissioning and turnover to owner)  • Assist scheduling department with developing detailed CPM schedules for all MEP installation activities, including cost and resource loading • Work with superintendent on project logistics  • Monitor the installation and start-up of MEP systems and commissioning of project with engineer& owner  • Communicate progress and prepare appropriate reports as needed  • Lead and direct the MEP coordination process to resolve all conflicts prior to start of installations  • Take overall responsibility for the performance of all MEP trades • Supervise review and coordination of submittals and shop drawings  
 
Requirements: • Minimum of 15-20 years of experience in Construction/ MEP Coordination • Good understanding of all mechanical, electrical, plumbing and low- voltage systems • General understanding of Building Codes, Mechanical Codes, Electrical codes and Plumbing codes as they relate to construction of project • Excellent leadership skills • Understanding of all facets of the construction process   • Experienced dealing with MEP subcontracts and subcontractors • Have proven track record as a Project Manager on projects with large MEP scopes
------------------------------------------------------------------------------------------------------------------------------------------
Commercial Retail Violations Removal Property Manager 60k
Here is a great role for someone with related experience with NYC Property Violations removal background for Commercial retail properties.
----------------------------------------------------------------------------------------------------------------------------------------------

Please send your resume to   rkatulak@beechwoodsearch.com


    "
https://newyork.craigslist.org/que/egr/d/maspeth-hvac-drafter/6777700567.html,HVAC Drafter,,"
        
Fast growing Maspeth based HVAC Company is looking for an experienced drafter. Full time position. 

Requirements and Duties:
-	Knowledge of HVAC systems
-	Proficient in AutoCAD MEP drafting system
-	Must be able to layout and coordinate systems
-	Experience in high rise apartment buildings a plus
-	Provide ductwork cut sheets for fabrication 
-	Candidate must be extremely organized
-	Adept at working on multiple projects at once
-	Have strong attention to detail
-	Be self-motivated
-	Have excellent communication skills 

If you are a fit for us you can look forward to: a high level top paying salary, paid holidays, paid vacation, sick days, medical, dental and vision insurance, AFLAC and 401K! All employees are treated fairly and are appreciated for the hard work. All we ask in return is to be dependable, honest and enjoy working in the industry.
    "
https://newyork.craigslist.org/que/egr/d/hvac-estimator/6777699610.html,HVAC Estimator,Maspeth,"
        
ESTIMATOR -- HVAC Mechanical Contractor in need of an estimator
DUTIES:
-	Reviews all bidding documents and establishes a complete understanding of scope of work being bid
-	Visits work site, if practical, and becomes familiar with the actual working conditions for estimating purposes
-	Takes off all materials and prices same, identifies subcontractor involvement, solicits subcontractors and/or manufacturer prices and estimates direst field labor
-	Reviews print outs for any glaring discrepancies, errors and omissions
-	Prepares complete front sheet for project with list or quotes prices and undiscounted labor calculated thereon
-	Reviews front sheet with President and/or VP of Estimating and or designated Executive, identifies any problems that need clarification, qualification or exception
-	Implements discounts established during review and applies designated markup to adjusted net estimated cost
-	Prepares and oversees completing of bid form documents and/or proposal letters
-	Participates in any contract negotiations with client that involves scope of work and estimated quantities or values. Then once the bid and contract is awarded and accepted
-	Assist President in breaking down the total project estimate into identified cost codes using accounting format for formal computerized cost control implementation
-	Assist field staff in man loading progress and manpower schedules utilizing discounted labor units used in obtaining contract, if necessary
-	Assist field staff in breaking project down into dollar values to be used for billing purposes
-	Assist purchasing agent in procuring the equipment and subcontracted services to insure that all conditions of contract documents are identified/accounted for
If you have some or all of these skills, let's talk!
    "
https://newyork.craigslist.org/stn/egr/d/staten-island-math-specialist/6770100492.html,MATH Specialist,,"
        
Mathematics Specialist (Part-Time)
Do you want to make a difference in the lives of children by teaching math? Great
work environment, flexible scheduling, and purpose driven!

ABOUT THIS OPPORTUNITY
MATHNASIUM of Staten Island is looking for motivated, charismatic, fun, responsible and passionate ""math people"" to fill instructor positions in Pleasant Plains, Bulls Head and Dongan Hills.  Successful MATHNASIUM Specialist understand the importance of math education and use their impeccable math skills and outgoing personality to help children learn. This is a part-time hourly position. THIS IS NOT A SUMMER ONLY POSITION.

RESPONSIBILITIES
• Provide effective and concise math instruction using the MATHNASIUM Method
• Assist in tracking the progress of each student
• Contribute to the creation of an engaging and productive learning environment

REQUIREMENTS
Personal Traits: Friendly, outgoing, confident, flexible, sense of humor, professional, attitude, trustworthy, passionate, excited and energetic.

Education: No specific educational requirements although you should have a solid foundation and fluency with Elementary through High School Trigonometry.  A HUGE plus if you can teach Calculus and Stats.

Technical Skills. Impeccable math skills up to Trigonometry required, which includes Algebra I & II, Geometry.  Applicants will be required to take a rigorous math test that covers topics through Algebra I. CALCULATORS CANNOT BE USED.

Other qualifications:
1.	Passionate about teaching mathematics to children of all ages and the ability to communicate that passion to students and parents.
2.	Experience working with children between the ages of 5 and 17 (Grades 1- 12)
3.	You must be open minded to new teaching methods. 
4.	Pass a background check. 
5.	Available during operating hours with the ability to handle a flexible schedule as well as be able to work at our three locations.

What's in it for YOU:
1. Flexibility, resume building, a little moonlighting or sun setting.
2. Performance Bonus
3. When you are ready to move on; outplacement advisement and support.  We want to see our team succeed at MATHNASIUM and beyond. 

MATHNASIUM HOURS
If you are applying we ask that you give us a minimum of 2 days during the week and one weekend which alternates week to week.   
School Year:  (Varies on location) 
Monday - Thursday / 3:30 - 7:30.  Friday / 3:30 - 6:30.  Saturday / 10:30 - 1:30 and Sunday / 12:30 - 3:30
*hours vary depending on location and are subject to change. 

Compensation/Benefits
• Hourly Rate: Starting at $13 per hour
• Family Discount

ABOUT MATHNASIUM
At MATHNASIUM, we specialize in teaching kids math the way that makes sense to them. Using the time-tested proprietary MATHNASIUM Method and curriculum has helped thousands of students in more than 350 MATHNASIUM centers nationwide. We are committed to helping each child catch up, keep up and get ahead in math. Our teams of highly skilled instructors are passionate about math and helping kids and have been rigorously trained to teach the MATHNASIUM way.

All MATHNASIUM students receive one-on-one training in a group setting and a customized learning plan based on the unique needs and goals of each child. We focus on filling in the gaps in our student's mathematical foundations while providing them with the help, guidance and encouragement necessary to tackle what's being taught at school. The results are measurable progress, a renewed sense of confidence and a positive attitude toward math and learning. We are dedicated to providing our students with a warm, positive environment that makes learning math fun. Learn more about MATHNASIUM at www.mathnasium.com and www.mathnasium.com/pleasantplains

HOW TO APPLY
1. Submit an email cover letter with resume attached to pleasantplains@mathnasium.com 
2. Once you submit your cover letter and resume, we will ask that you complete a screening survey. You may submit your survey email pleasantplains@mathnasium.com or drop off at our Pleasant Plains location.

You will receive an email acknowledging your completed application. Please contact us at the same email address if you do not get a response to your application within 5 - 7 business days. Thank you for applying. We look forward to reviewing your application
    "
https://newyork.craigslist.org/lgi/egr/d/hicksville-kitchen-designer-wanted/6777847672.html,Kitchen Designer Wanted!,,"
        
Experienced kitchen designer wanted for busy design and construction showroom.

Design and sales experience necessary.

Must be experienced with 20-20 design software.

Reliable, punctual and detail oriented a must. 

Location: 89 Jerusalem Ave, Hicksville, NY 11801

Please forward your resume via email to  decormypalace@gmail.com and contact Gavriel @ (516)717-7782 for consideration. 

Thank You.    "
https://newyork.craigslist.org/mnh/egr/d/architectural-consultant-expediter/6777321960.html,Architectural Consultant/Expediter,Downtown,"
        
Building and Zoning Law Consultant is seeking college graduates with Bachelors and/or Masters in Architecture or Engineering and an interest in the Department of Buildings Code Consultation/Expediting for a full time position.  Filing representatives with Class 1 or 2 DOB IDs will also be considered.  

Applicants must have the ability to communicate the items required for approval with colleagues and clients. Must be able to multi-task in order to expedite a large number of projects. Applicants must have strong communication, organizational and computer skills. Microsoft Word, Outlook and Excel experience required. 

Please send resume detailing past experience and include salary requirements.  Experience with NYC Building Code and Zoning Law is preferred but not required.  Please indicate your level of experience in your reply.

We offer a competitive salary based on level of experience along with an extensive benefits package including Metrocards, paid vacation, 401k with Employer match and medical, dental, vision and life insurance.

If this ad is up, the job is available, no matter the posted date. 

We are an Equal Opportunity Employer.
    "
https://newyork.craigslist.org/brk/egr/d/brooklyn-glazing-project-manager/6777860962.html,Glazing Project Manager,Brooklyn,"
        
A fast-growing Glass and Glazing Company based in Brooklyn, NY is looking for a full time Project Manager. Preferable to have Experience and familiarity with entrances, storefronts, curtain walls, windows and all aspects of glass and glazing systems however experience is not necessary. Able to analyze architectural details and shop drawings, make material takeoffs, obtain quotes from suppliers, review and confirm accuracy of orders and interpret specifications. MS Office Suite including Excel and computer skills a must. Must be able to coordinate crews, track performance, communicate with clients, architects, engineers, etc. MUST have good managements and organizational skills. Must speak Russian.
Candidate will be required to perform formal project management duties as assigned and must be able to manage multiple projects at once while maintaining a high standard of quality and performance as well as meet deadlines.
Looking for a detail oriented hard worker that is a good communicator, creative and a proactive team player
    "
https://newyork.craigslist.org/mnh/egr/d/new-york-city-head-of-design-and/6778010420.html,Head of Design and Construction,SoHo,"
        
A growing Real Estate start-up is seeking a Head of Design & Construction to oversee the entire pre-construction and build-out process, managing projects from inception through closeout to member move-in.  S/he will provide leadership, innovation, and possess the people skills necessary to foster empowerment, effective goal setting, accountability and cross-functional collaboration.

Responsibilities:
• Oversee the design, construction, and fit-out of all locations by managing a team of designers, project managers and external consultants, contractors and vendors
• Ensure that all locations are built on time, on budget and to company standards
• Build systems and communication tools to collaborate with all internal partners throughout the planning
and buildout process
• Develop a high performance team through supervision, training, coaching, and mentoring
• Develop and oversee our network of qualified and competitive vendors, contractors and consultants
• Serve as expert advisor to support the Real Estate team by providing early input for scope, cost and
timeline assumptions as new locations are reviewed

Requirements:
• A demonstrated leader and people manager with the ability to motivate teammates, develop their skills, delegate, and make sound business decisions.  You operate cross-functionally, but still move fast to get things done. 
• You have deep expertise in design and construction management and are well-versed in general building requirements and code compliance.  
• 10 + years of experience leading construction and/or leading the budgeting of CAPEX projects (including the management of significant budgets)
• Construction management background in a fast-paced startup environment
• Ability to balance design, with operational needs and budget objectives under tight timelines resulting in
exceptional work space environments    "
https://newyork.craigslist.org/mnh/egr/d/new-york-city-senior-architect/6779019586.html,Senior Architect,Chelsea,"
        
JOIN US IN OUR NEW CHELSEA OFFICE

For 27 years  Joseph Vance Architects has been designing high end, custom residential projects - brownstone/townhouse gut renovations, lofts, rooftop additions and conversions of manufacturing buildings to residential. We are a small group of creative problem solvers with a taste for well-crafted design. We value hard work to continuously grow and evolve, pushing boundaries until a project is the best it can be.

Current projects include a ground up new 6 story townhouse in the Upper West Side (with a new basketball court beneath), a gut renovation of a townhouse in Chelsea including a totally new facade, a 6,000sf triplex in a new West Village development and others.

We have an opening for Senior Architect with a potential path to a junior partnership.  The position is available to a licensed architect with 10+ years experience or a senior interior designer with the ability to manage staff and projects.  Position requires extensive experience with high budget NYC private residential renovations.

Candidates should have the following qualifications:

Professional Degree in Architecture
10+ years of experience in an office working on  single family residential (townhouses, brownstones, apartments or new construction)
Experience managing multi million dollar projects without supervision
Experience managing staff
Extensive knowledge of NYC Building codes and the NYC Zoning Resolution
Strong design skills
Some experience in 3D modeling software
This is a full time salaried position with medical benefits (no part-time or freelance positions). Qualified candidates should submit a resume, work samples and salary requirements via .pdf.    "
https://newyork.craigslist.org/wch/egr/d/spring-valley-architectural-drafter/6779940493.html,Architectural Drafter,Spring Valley,"
        
An architectural firm located in Spring Valley, New York is looking to hire in-house drafters, minimum 3 years of experience in the commercial and residential field, with good drawings knowledge of sections and details.    "
https://newyork.craigslist.org/brk/egr/d/brooklyn-architect-drafter/6779668635.html,ARCHITECT/DRAFTER,,"
        
Architectural Design and Consulting firm looking for an Intermediate Architect/Drafter with experience.
Full range of responsibilities include all areas of design and project management.
Qualifications:
- Proficient in Revit and AutoCad
- Knowledge and experience with NYC zoning and building code.
- Capable of working well independently.
- Coordinate design drawings with all parties involved including consultants, contractors and vendors.
- Review and answer DOB objections.
- Self motivated, meet deadlines, highly organized, and excellent communication skills.
    "
https://newyork.craigslist.org/mnh/egr/d/new-york-city-nicet-ii-inspector/6779668998.html,NICET II Inspector,"Brooklyn, Queens, Staten Island","
        
NICET II Inspector needed for ongoing New York City sanitary sewers and watermain projects in Staten Island, Queens, and Brooklyn. Must have relevant experience, as well as good written and verbal communication skills.  Competitive salaries and fringe benefits including medical/dental coverage and 401K Plan.    "
https://newyork.craigslist.org/mnh/egr/d/new-york-city-mechanical-designers/6780143703.html,Mechanical Designers,,"
        
Mechanical Designers are sought to join an ambitious, well-funded interdisciplinary research group based in New York City.  These hires will work on the mechanical design and construction of new generations of our custom-built ANTON® supercomputer, collaborating with our team on all phases of system development, from concept to delivery.  This is a limited-term position with an anticipated 12-month contract.

Successful candidates will have expertise in sheet metal and machined part design, including hands-on prototyping and testing of chassis and enclosures, and modeling and drafting in SolidWorks and/or PTC Creo (Pro/Engineer).  They should have a demonstrated ability to design complex, rack-based electronic packaging systems with integrated power and cooling.  Other relevant experience might include plastics design and injection molding, creating assembly drawings, and resolution of DFM/DFA issues.  Excellent analytical and communication skills are required.

We take great pride in the caliber of our team, and we offer above-market compensation to candidates of exceptional ability.

Our research effort is aimed at achieving major scientific advances in the field of biochemistry and fundamentally transforming the process of drug discovery.

To submit an application, please use the link provided below:


D. E. Shaw Research is a New York-based interdisciplinary research group pursuing an ambitious, long-term project aimed at achieving major scientific advances in the fields of biochemistry and molecular biology.  Among the group's current activities is the development of specialized supercomputers designed in part to fundamentally transform the process of drug discovery.

D. E. Shaw Research is an equal opportunity employer, dedicated to the goal of building a diverse workforce. We welcome inquiries from all exceptionally well-qualified applicants, regardless of race, color, nationality, national or ethnic origin, religion or religious belief, caste, gender, gender identity, pregnancy, caregiver status, age, military service eligibility, veteran status, sexual orientation, marital or civil partner status, disability, or status in any other category protected in this regard by law in any jurisdiction in which the Firm operates.
    "
https://newyork.craigslist.org/que/egr/d/bayside-architect-senior-intermediate/6780251620.html,ARCHITECT Senior/ Intermediate,QUEENS,"
        
Min. proven 3 year architectural drawing experience 
using autocad and understanding NYC zoning regulation/ bldg code, 
needs to prepare bldg permit applications and other required forms.

Licensed Professional preferred,
Legal documents for employment in US.
BA/BS in Architecture required.

English Communication skill req'd.
Full time only.    "
https://newyork.craigslist.org/que/egr/d/long-island-city-marble-granite-shop/6780391077.html,Marble/Granite Shop Worker,2546 51st Ave Long Island City Queens,"
        
Specifications:
- At least 5 years experience
- Expected to be punctual, hard-working, compassionate
- Job hours: 8pm-5.30pm
- Send resume to email
- Salary will be discussed during the interview

Job details: Architectural stone & tile cutting & polishing in the workshop


    "
https://newyork.craigslist.org/lgi/egr/d/melville-architectural-drafter/6780991473.html,Architectural Drafter,"Huntington Station, NY","
        
Description: 
SBLM Long Island branch office of NYC based Architectural firm seeks motivated and talented staff for Architectural Drafter position.

Requirements:
•	BA Arch or BS Arch degree required
•	AutoCAD required (basic test at interview) Revit a plus
•	Experience in retail, Educational and Healthcare project types a plus
•	Excellent communication skills with ability to work well under deadlines

Compensation and Benefits:
•	We offer a competitive salary and benefits package commensurate with experience, and a creative, innovative work environment. 
•	Our benefits include Medical/Dental/Vision, 401K Plan, Personal Time Off, Paid Holidays, Long term Disability, Flexible Spending Plan, 
•	Company Culture: learning and growth opportunities, rewarding projects, free educational ongoing learning

Interested candidates should forward their cover letter and resume 
Please include ""Architectural Draftsperson "" in the subject. No phone calls, please. 
Experience in Healthcare projects is a distinct plus.



    "
https://newyork.craigslist.org/brk/egr/d/brooklyn-project-manager-junior/6781045483.html,Project Manager /Junior Architect 75K -100K,brooklyn,"
        
We are looking for an Project Manager/ Junior Architect with at least 4+ years of experience in preparing architectural construction documents to file with the NYC Department of Buildings. 

We are an architectural firm with an extensive number of completed new construction projects in NYC. 
Tasks include preparing NB drawing sets for filling with NYC DOB
Zoning Analysis, preparing floor plans, sections and elevations.
Update submitted drawing sets according to examiner's objections.

The candidate is expected to contribute from schematic design through the construction document phases. 
Experience using Revit is required.

Please send your resume and a set of construction documents along with your salary


    "
https://newyork.craigslist.org/que/egr/d/flushing-structural-engineer-3-5-yrs-exp/6781053334.html,Structural Engineer (3-5 yrs Exp.),Queens,"
        
As a well established engineering firm serving the Tri-State area for over 25 years, we are currently seeking a structural engineers to join our team.

Required Qualifications

   -  MS degree in Civil Engineering.
   -  Proficient skill with AutoCAD or Microstation. Knowledge in both is highly preferred.
   -  3-5 years experience in residential/commercial building structure design.
   -  Experience in concrete/steel shop drawings design is a plus. 
   -  Experience or previous education/training in eTabs, STAAD, or RAM is a plus.
   -  Must have excellent verbal and written communication skills, work well with team environments, and be able to work solely with minimal supervision on deadline driven projects.

    "
https://newyork.craigslist.org/brk/egr/d/brooklyn-fire-suppresion-takeoff/6781215517.html,Fire suppresion takeoff,,"
        
Plumbing & fire suppression company located in NYC is looking to Hire the right person with experience working with sprinkler takeoff programs such as Autosprink Etc. To do sprinkler fabrication takeoff.
Big potential to Grow.    "
https://newyork.craigslist.org/mnh/egr/d/new-york-city-junior-architect/6781448868.html,Junior Architect,Midtown,"
        
Growing midtown architectural firm is seeking architect with a minimum of 1 to 3 years of experience in Building Envelope Restoration.  Bachelor of Architecture degree, good communication and time management skills are a requirement.  

Responsibilities will include:
•	Developing and Preparing Construction Drawings on Auto CAD
•	Assisting in Preparing Technical Specifications and Reports
•	Assisting in Construction Administration

The ideal candidate would be:
•	Detail-oriented
•	Organized
•	Punctual
•	Able to take direction and work without supervision

Potential for advancement is available.   Must reside in the Tri-State area.    "
https://newyork.craigslist.org/que/egr/d/junior-architect/6781806757.html,JUNIOR ARCHITECT,NEW YORK,"
        
New York Architectural firm Seeking to fill positions for Full-time Junior Architect. Work directly under licensed professional.   

We seek motivated, bright, and responsible individuals with:
• Strong communications skills
• Working towards or possess a bachelor and/or master degree in Architecture
• Detail oriented and organized
• Ability to work independently
• Willing to learn
• Skilled in Collaboration and able to take Direction from the Team

Software Requirements: 
• AutoCAD a must
• Sketchup
• Microsoft Office
• Photoshop


Please send your resume, examples of your work and cover letter with salary requirements.    "
https://newyork.craigslist.org/que/egr/d/flushing-architectural-designer/6781056136.html,Architectural Designer,,"
        
Architecture Design Firm in Queens is looking to fill an Architectural Designer position. Candidate must have 1-3 years of design experience.

The primary duties will be to provide project participation in all phases of design including Concept Design, Design Development, Construction Documents and Construction Administration. The candidate will be expected to understand and develop aspects of working drawings and details. The following is required of the candidate:

Qualifications include:
-- Degree in Architecture.
-- Excellent design and graphic skills, and proficiency in AutoCAD, SketchUp and other 3D rendering and graphic programs are preferable.
-- Familiarity with NYC zoning
-- Working knowledge of expediting/ filing procedures with DOB are a plus.
-- Excellent verbal and written communication skills
-- Excellent organizational and time management skills
    "
https://newyork.craigslist.org/lgi/egr/d/civil-engineer-project-manager-nyc-and/6781205912.html,Civil Engineer/Project Manager (NYC and Long Island),NYC and LI,"
        
Project Engineer/Project Manager wanted for Heavy Civil construction company

We are seeking an experienced Project Engineer/Project Manager in the heavy civil field to join our team with an active work load. 
5 years experience is a minimum must. 
Currently working with all public agencies. (NYSDOT, NYCDOT, NYC DDC, Port Authority, MTA-LIRR, SCA....)
Looking for an employee that wants to grow with the company. 

WHAT WE WILL DO FOR YOU:
• Medical
• Flexible Spending Accounts
• Paid Holidays, Vacation
• 401K with company match
Salary based on experience and discussion


Responsibilities:
Manage over site of Civil Heavy/Highway Infrastructure projects
Assist with current projects
Estimate on new jobs as needed
Direct and lead the communications between owner and contractor
Ensure deadlines and cost targets are met
Maintain required project documentation
Serve as a liaison between company and GC or owner


​Qualifications:

Previous experience in heavy construction and other related fields. Will request references.
Strong project management skills
Strong analysis and critical thinking skills
Fluent with Office, Excel, Word, etc...
    "
https://newyork.craigslist.org/lgi/egr/d/nesconset-read-blueprints-architectural/6781904113.html,Read Blueprints. Architectural structural..,Nesconset,"
        
Looking for someone to teach college student how to read blueprints.
40-50$ per hour . A few days a week.
Architectural and structural drawings.
Need to learn how to understand all aspects of drawings.    "
https://newyork.craigslist.org/mnh/egr/d/new-york-city-job-captain-project/6781215079.html,Job Captain / Project Architect,Lower East Side,"
        
5-7 years' experience required.
Growing Architectural, Passive House consulting and design-build firm seeking exceptional candidates with a minimum of 5 to 7 years experience.
We are an award-winning design firm that is knowledgeable of technology and tradition.  We have a detail-oriented, modern aesthetic with an exceptional emphasis of building energy and sustainability.
Most projects incorporate Passive House methodology, with some achieving Net Zero certification.
We provide training in Passive House design concepts and a wide range of experience is offered.
The firm's practice is in the Lower East Side, we specialize in affordable housing, cultural facilities, multi-family residential, and adaptive re-use in the 5 boroughs and the Northeast.  
 
We seek energetic Architects with strong organizational, design, research and construction detailing skills.  The ideal candidate will have a thorough, conscientious work approach and strong communication skills.  The candidate must have the ability and willingness to work collaboratively.  Knowledge of materials and craft is required.
Responsibilities:
-       Project lead for small to medium projects from schematic design through construction
o   Design concepts and visualization
o   Zoning and Code analysis
o   Design development and detailing
o   Construction detailing and construction documents
o   Construction administration
-       Assist Project Architect in design and visualization or larger projects
o   Prepare presentation drawings (plans, sections, elevations, etc).  Knowledge of Photoshop, Illustrator and InDesign
o   Provide 3D schematic project visualization sketches for early design and design development.  Sketch-up, Rhino or equivalent.
o   Advanced 3D rendering a plus.
-       Assist Project Architect in construction documents
o   Provide construction drawings and details.  Knowledge in AutoCad and Revit.
-       Attend site meetings and direct contractors during construction.

Please submit cover letter, resume and portfolio.
    "
https://newyork.craigslist.org/que/egr/d/long-island-city-drafting-estimating/6781968777.html,Drafting/Estimating Internship,Long Island City,"
        
Our company is offering an internship for recent graduates/college students with Architectural, Construction Management or Engineering background and interested in real world experience in the Manufacturing Industry.

We are a top fabricator in the Northeast for custom metal facade and roofing components. Our Design & Estimating Department are looking for an individual who is interested in the business, design and developmental aspects of architecture. 

The internship program provides a unique opportunity to gain experience in:
-	Cost Estimation
-	Specs & CD
-	Marketing Strategy and PR
-	Fabrication
-	Installation and Field Relationship

We are looking for interns who are:
-	Self-motivated and able to receive/ use constructive criticism
-	Communicative; willing to ask questions, share their ideas 
-	Team Players willing to work with others
-	Punctual, reliable and responsible
-	Interested in architectural methods/materials in Roofing/Facade


Candidates must have knowledge of Microsoft Office, AutoCad, experience in Rhino is a plus! 
Interns must be present 20 hrs/week for 3 Months. Full time positions are available for best candidates.

This is not a paid internship however; a lunch and 75% travel stipend will be provided.

Please send a resume and work samples to Craigslist email listed.    "
https://newyork.craigslist.org/que/egr/d/astoria-draftsperson/6781874454.html,DRAFTSPERSON,ASTORIA QUEENS,"
        
Well established Exterior Restoration & Waterproofing Company seeking full time draftsperson.  Applicant would be required to design sidewalk sheds, scaffolding, CD5's and basic waterproofing shop drawings.   
Compensation based on experience and knowledge
Applicant must meet the following criteria:

-	Excellent verbal and writing skills
-	Minimum 2 years AutoCAD experience (if you do not have specific experience in scaffolding designs we are willing to train, but must have general CAD and architectural sills & understanding)
-	Fast learner 
-	Perform duties per company standards
-	Prioritize all work by due dates
-	Excellent communication and written skills

Excellent growth potential within the company. We are looking for a long term committed candidate  

**This is for a full time position, we are not interested in freelance**
    "
https://newyork.craigslist.org/mnh/egr/d/new-york-city-estimator-drywall/6782253137.html,ESTIMATOR - DRYWALL & ACOUSTICAL,Midtown,"
        
Ronsco is a full-service union carpentry contracting company seeking a  to join our Estimating team at our New York City office. ()







• Must be proficient in Microsoft Office - Word, Excel & Outlook
• Experience with On Center Software (On Screen Take-Off and Quick Bid) and/or Planswift
• Demonstrates high attention to detail 
• Ability to manage work load and deadlines





*Conveniently located two blocks from Penn Station for easy commuting.





We are an Equal Opportunity Employer with a highly motivated professional staff and take pride in striving to achieve employee growth and satisfaction through continuous training programs and job safety management.



    "
